SWITCH_1,SWITCH_2
28623,06256
05088,16144
36803,07585
16322,39193
07088,17688
02628,11632
17150,19748
25025,16063
13366,31211
09162,12407
17977,38823
11939,25195
25497,25496
13320,29865
17690,13689
14697,28042
14697,28042
29899,27005
34209,30512
12987,07321
29440,40163
14403,42891
01347,11838
10698,07740
27004,41618
13873,26491
15862,28658
15614,10472
30213,11736
02054,16270
11773,07288
11773,07288
11716,05291
11716,05291
11716,05291
11716,05291
11716,05291
01324,16863
28160,11074
26862,10095
30080,16205
10977,13772
07219,34363
05817,15072
17101,00804
16802,37309
06470,15070
12820,02926
02108,02847
02108,02847
41898,19129
07353,10512
02695,09873
05057,07681
05057,07681
07156,32909
02827,10510
16837,07982
07353,10512
11408,02190
02695,09873
07156,32909
02190,11408
04222,35938
09768,11883
36637,14607
35729,29912
25278,06713
25278,06713
30607,06722
30607,06722
04036,26755
34040,40591
35936,06449
37766,04743
31080,29764
12359,35860
07474,36907
07474,36907
04817,27055
40446,19811
02996,15519
12670,32945
05116,38274
15954,17616
15954,17616
19824,07610
40138,35901
06065,05055
35882,41054
02108,35493
02700,02590
29559,13879
04745,27073
04745,27073
04745,27073
14800,38273
25862,14593
09075,11413
09288,15316
14383,15390
19581,09291
15229,07729
10149,19020
10149,19020
10149,19020
10149,19020
09953,17315
00402,06634
17456,04042
04806,04856
28008,00856
04869,07551
25365,25834
31998,11947
17372,19841
02161,26778
15761,17861
18365,06414
07474,36907
07729,15229
17561,17580
11981,13200
11981,13200
26762,14890
12253,18575
31151,15015
26418,10871
18566,18584
06201,11271
06201,11271
12657,10050
12657,10050
32256,05530
16598,31221
15705,15738
32839,11020
14635,38915
38152,13377
28393,05109
14328,31228
14328,31228
14626,26594
14626,26594
14626,26594
16031,19746
39323,36395
18779,31038
26094,04227
26094,04227
35865,39948
29576,11063
29576,11063
29576,11063
19557,12116
19557,12116
19557,12116
18750,14509
40222,32351
18507,37111
13845,06828
34465,19001
28067,13454
34125,25531
38797,05442
37198,26190
40779,02951
12216,40993
12227,15674
14383,15390
16716,19489
39948,35865
32034,29674
32034,29674
32034,29674
32034,29674
32034,29674
42446,36782
09954,35646
01311,42549
25804,29619
37095,14739
37518,29096
32754,13648
18829,18979
18614,11818
18614,11818
18614,11818
29331,00493
31782,19549
14841,00475
36996,16401
36996,42924
40707,30822
35414,06817
35434,19198
26664,11667
18709,42085
18709,42085
18709,42085
34936,34122
35172,09404
40167,09663
14752,25087
26750,19462
38361,18711
28585,32311
HOUSE,00485
41722,31963
26159,00748
26159,00748
00613,30021
25774,25121
25774,25121
25774,25121
25774,25121
11642,30482
42282,36223
01519,12869
01519,42953
17081,06078
09404,35172
31705,10872
06796,14767
26735,19926
32899,38015
39032,16320
28008,00856
28520,25673
40764,10031
31723,19317
11487,32665
35884,13154
36328,19516
36328,19516
30961,36459
30961,36459
30961,36459
10999,02091
25217,29474
00719,18940
37175,13349
19986,10140
32839,11020
29400,07514
19792,35738
25925,07805
35739,04816
35739,04816
36668,42516
09655,00342
13426,19021
37536,32266
26032,13341
26032,13341
26033,18216
12151,12372
02391,38914
11018,29475
35300,35955
13202,29008
03731,14632
10314,16058
06078,17081
12167,12853
39080,09716
13529,13139
26719,42718
28053,28833
37964,25093
32183,13482
18333,37506
27078,37211
27078,37211
14050,42265
04131,34964
42944,14975
09294,09318
09294,09318
09325,11035
09325,11035
00371,38921
38918,40122
38918,40122
37522,14121
31318,11491
31318,11491
14415,42580
14427,04734
11903,13287
11903,13287
19206,15737
19206,15737
32468,34928
19747,38580
19747,38580
19747,38580
19747,38580
42329,13956
37610,12852
07199,34050
26052,29377
29960,38343
03128,14992
03128,14992
03138,07755
03138,07755
30463,34986
30482,11642
32949,32092
17075,16939
17075,16939
31788,35681
31788,35681
38032,37915
34714,06968
28561,15017
16997,31989
39302,38526
31374,05264
38816,38285
31731,34001
30273,12032
34558,35143
41600,02690
26418,10871
26418,10871
11129,25822
11129,25822
12657,10050
31984,36521
31987,25726
32541,37359
06968,34714
06968,34714
40443,09718
18688,28361
15703,29327
13928,18342
05823,09657
09596,07893
37375,40715
36391,27072
32858,11410
32858,11410
32858,11410
32858,11410
01331,31808
19578,41335
35158,31369
19947,31420
17773,16150
30473,13669
30477,10108
18829,18979
18829,18979
18834,19505
18834,19505
40927,16198
39055,28101
10758,18759
32066,42633
T22BOR06,33094
38007,06977
18007,16172
18007,16172
26086,31904
19759,34074
13803,40705
28697,38485
40659,34267
40659,34267
40659,34267
34214,35230
34215,31460
09568,32569
07297,31097
07438,13546
41268,12650
36978,14605
13705,36122
36336,36471
16798,30997
37950,05231
36104,06956
36104,06956
17218,11037
25321,28235
25321,28235
25321,28235
34522,31073
10440,11569
41828,29381
12340,19048
42436,37975
42440,37717
10506,12289
28229,25785
10203,31108
42634,26079
13250,11196
28955,09327
02507,02723
31906,34330
31906,34330
35951,15245
11495,09993
04580,40690
15462,26865
18982,12889
26567,40708
07913,34307
35924,36568
35356,36198
03704,37810
03713,10910
26752,40388
14980,31846
38561,32020
41722,31963
41722,31963
41722,31963
37138,30148
03621,35922
03634,32357
26203,10601
39308,32425
39308,32425
28059,28060
32719,36506
01515,13901
01532,32728
01532,32728
07189,02670
12289,10506
36185,29603
38172,26516
36831,41440
41501,37680
36440,10591
31276,05864
10317,15228
10317,15228
26370,30209
07757,42190
09123,25558
11458,09913
39030,17297
39032,16320
36449,25390
36750,36741
28285,42056
15968,09130
31249,07602
12142,32627
11993,40337
06807,12083
10646,31791
27037,28133
09617,38865
02661,40626
39604,37048
10235,12495
19503,11123
14861,17987
14861,17987
16567,14902
02653,07482
02653,07482
02654,02961
29589,00259
26154,28864
05912,10257
05912,10257
37495,14355
28198,42428
37061,38028
10914,39311
42056,28285
28707,05488
41071,39995
12254,17053
17805,07697
17812,35510
07194,11167
29558,37910
11618,40837
41434,05061
42836,38731
30058,29973
02897,00349
02897,00349
35168,09099
17770,02739
02610,12508
39505,38073
18163,18755
12977,17042
38185,29930
31504,02266
15435,09182
12880,13139
12880,13139
26971,31742
26971,31742
26976,34099
18642,04982
26716,35341
13789,14282
37789,12233
37789,12233
40515,42298
34901,32429
04884,19617
37678,38810
26330,02285
31548,32657
12794,41920
15827,06652
19662,19655
28600,25703
18907,26476
04892,30763
04892,30763
35995,37893
42469,37649
18812,14398
18812,14398
11459,42655
36813,02865
32626,35439
15517,02923
42402,19007
32448,05340
41415,40333
31089,34644
32847,37940
42091,42150
09370,15630
41870,30299
04823,35155
29375,25506
38225,36544
39964,39632
28208,28022
25697,19378
03114,39581
03124,29035
30485,04132
02303,38565
18277,39407
34783,05163
34783,05163
11312,37586
06370,06154
19699,16401
37851,25331
25886,12149
25887,41494
25889,18256
25891,36997
26766,31387
26766,31387
26769,10083
26772,40332
34386,42488
25950,25882
37036,11085
04921,39289
26577,06601
17253,32483
00453,16439
30440,30438
39925,41234
32920,05091
13158,02683
13158,02683
07533,31452
38740,43006
38740,43006
38748,15846
38754,37949
10566,15422
25979,42261
15767,02358
37082,25999
26813,12292
09173,05105
39205,29579
38096,10596
04934,04509
04029,39758
41614,18887
05873,06405
42489,39954
42489,39954
35637,11313
04380,04690
04380,04690
07356,00352
26361,12584
26361,12584
00650,00826
11425,40210
36110,32601
32280,18862
T22DHAH02,T22DHAH05
T22SAKOG09,33063
12393,36862
37304,11972
07493,13923
38644,18906
14364,11378
38710,11152
37598,12609
34592,25081
25667,37065
05102,05318
34796,18475
41464,09805
13781,06871
13781,06871
12203,12299
28354,29306
37304,11972
07535,35493
34377,26682
26109,10869
09490,28163
02798,00756
05055,06065
30789,26140
29996,02781
15926,18698
32809,09018
14626,26594
26840,07160
19557,12116
16243,16247
09664,38978
12221,18316
32034,29674
09954,35646
31782,19549
04520,35956
11770,13850
26447,31077
35172,09404
35982,25984
14975,39811
02110,34283
00613,30021
41113,38041
30252,31562
17728,36476
25170,13864
15389,07569
32839,11020
37053,34974
13443,41524
39744,39061
26970,28826
26719,42718
26719,42718
29783,37301
31406,19125
09758,19281
09980,17786
34145,16576
42642,40959
35069,06248
06203,07896
13979,06097
14626,26594
26094,04227
25944,09026
35816,35526
11763,09515
26862,10095
26862,10095
37565,07714
31116,41910
10317,15228
06797,14807
06797,14807
26735,19926
39008,09960
28008,00856
40579,17990
17728,36476
13440,42721
32839,11020
10280,15003
26032,13341
11684,13506
37964,25093
09325,11035
03128,14992
28268,34320
35012,37512
34782,04787
30222,36408
30891,09002
36158,32850
26107,19895
10499,40965
01331,31808
32857,28033
42449,05825
3702,36976
31453,07016
42335,12465
03114,39581
T22DHAH05,33355
T22SAK12,33321
T22SAK12,33321
T22SAK12,33321
T22SAK12,33321
T22SAK18,33243
T22SAK18,33243
T22SAKOG03,01133
T22VIK07,01103
14331,00561
14331,00561
42532,16512
18826,05701
29333,34971
39622,28533
15504,32741
15509,10319
03703,42536
11384,28760
07455,38135
37232,39420
26987,34438
35874,10423
15699,19211
36317,37962
11527,13895
31994,35315
18648,38331
41391,36574
38779,40756
36794,11053
25886,12149
26767,42245
35313,07453
40864,38413
40277,36173
01103,22001
T22BOROG19,01143
T22BOROG26,33323
T22BOROG6,33094
T22DHAH05,T22DHAH02
T22DHAOG07H09,33154
T22DHAOG07H09,33154
T22DHAOG07H09,33154
T22SAK12,33321
T22SAK12,33321
T22SAK13,33244
T22SAK28,33320
T22SAKOG10,01289
33053,33111
01171,33214
33012,33054
220VER52,33074
T33DHAOG6H08,33325
T33DHAOG8H04,33327
16150,17773
18992,37403
16400,07122
220SAK05,33259
58,33353
10333,25954
25276,41430
40285,40581
T22CHE05,33209
T33MAN05,33237
T22VIK08,33069
220AAR108,33246
220AAR32,33097
220AAR35,33177
220AAR38,33097
220AAR41,33206
220AAR42,33098
220AAR44,33199
220AAR47,33317
220AAR52,33222
220AAR59,33131
220AAR59,33131
220AAR65,33151
220AAR67,33184
220AAR71,33140
220AAR74,33037
220AAR76,33319
220AAR90,33163
220AAR90,33163
220AAR90,33163
220AAR92,33099
220AAR92,33099
220AAR97,33245
220BOR15,33351
220BOR24,33213
220CHE04,33082
220CHE11,33250
220CHE11,33250
220CHE16,33109
220CHE16,33109
220CHE32,33238
220GHO22,33045
220GHO24,33299
220GHO27,33181
220GHO27,33181
220GHO28,33088
220GHO28,33088
220GHO44,33289
220GHO44,33289
220GHO46,33043
220GHO56,33087
220GHO60,33027
220GHO60,33027
220GHO61,33059
220GHO61,33059
220GHO61,33059
220GHO66,33230
220GHO66,33230
220GHO66,33230
220GHO66,33230
220GHO71,33101
220GHO71,33101
220GOI08,33102
220GOI08,33102
220GOI18,33172
220GOI18,33172
220GOI19,33340
220GOI25,33300
220GOI26,33293
220GOR13,33240
220SAK01,33167
220SAK01,33167
220SAK05,33259
220SAK05,33259
220SAK05,33259
220SAK13,33208
220SAK13,33208
220SAK16,220AAR101
220SAK42,33346
220SAK43,33269
220VER101,33020
220VER31,33104
220VER37,33107
220VER38,33032
220VER38,33032
220VER49,33105
220VER52,33074
220VER76,33030
220VER81,33124
220VER81,33124
220VER82,33121
220VER90,33179
T33DHAH06,33130
T33DHAH06,33130
T33DHAH18,33026
T33DHAH18,33026
T33DHAH18,33026
T33DHAH22,33118
T33DHAOG11H20,33128
T33DHAOG5H08,33248
T33DHAOG6H08,33325
T33DHAOG6H08,33325
T33DHAOG7H05,33129
T33DHAOG7H09,33273
T33DHAOG7H09,33273
T33DHAOG8H04,33327
T33DHAOG9H24,33236
T33DHAOG9H24,33236
T33DHAOG9H24,33236
T33DHAOG9H24,33236
T33DHAOG9H24,33236
T33KUROG01,01159
T33KUROG05,33081
T33OG06,33011
T33OG06,33011
T33SAKOG11,33207
T33DHAH18,33026
T22SHROG4H09,33344
220VER52,33074
220SAK26,33224
T33BORF3,33024
14363,09807
14363,09807
18036,16295
15292,17975
09807,14363
09807,14363
14363,09807
17975,15292
15292,17975
05142,40679
25953,36952
09805,41464
41464,09805
41464,09805
14219,28047
25473,38426
09273,34617
05585,16943
05585,16943
12858,32007
29757,09677
5361,5361
19357,
32779,
16249,
32353,
12837,
41959,
38376,
13065,
39537,
29735,
17523,
5895,
16925,
39435,
5711,
36861,
6096,
14704,
12015,
35089,
38727,
34577,
40240,
16485,
GEAR,28350
42421,ED
GEAR,14961
GEAR,18424
GEAR,39268
GEAR,16575
GEAR,14452
GEAR,14952
GEAR,36058
GEAR,42794
GEAR,28695
GEAR,16944
GEAR,13998
10570,ED
41717,ED
16960,ED
12510,
4806,
40359,ED
32290,ED
9081,ED
GEAR,42440
GEAR,42439
42239,ED
GOT,18035
28376,
12047,
31804,
41886,
16420,
35479,ED
7515,
13680,
42569,
40068,
13361,
29239,
9693,
40801,
40585,
,
39396,
,
42599,
25480,
18506,
4076,
3107,3107
7235,ED
38136,
39901,
,
40223,ED
14096,
348,
34022,
29611,16741
12888,12087
05084,15866
07468,07079
10933,14773
04953,41187
32314,26271
14701,34494
26175,34189
09857,41569
34077,32460
04809,16328
15691,16981
17994,41343
29959,09025
00274,14711
13873,26491
11773,07288
12088,05911
02110,34283
26109,10869
02969,07592
09953,17315
07474,36907
05296,17595
04806,04856
15015,31151
19556,37812
02888,37051
29332,34463
31116,41910
17728,36476
18560,34455
02391,38914
17158,15003
09294,09318
28050,14762
26816,07876
39055,28101
04441,26503
38671,38486
09585,31969
42634,26079
31009,32389
11409,01070
19775,29350
31906,34330
29545,26188
35339,39899
15844,13961
35924,36568
40169,15321
39276,39275
06390,13000
42128,25313
18411,04783
18245,11311
16778,19345
17884,06480
32789,35572
28197,31503
29972,17534
30870,39177
11573,14539
35168,09099
35168,09099
17770,02739
18642,04982
26110,39050
36761,39864
04892,30763
35806,36882
05167,28974
26568,09009
03132,29243
10060,09113
28507,15352
28115,37584
09744,30820
28553,26570
41362,41475
02832,40780
31526,35320
35637,11313
15177,39810
31095,34425
04633,09536
42235,12761
40940,32257
29375,25506
14214,07197
26032,13341
09652,18770
25358,02306
36976,42536
26771,35301
T22SAK12,33321
T22SAKOG03,01133
15504,32741
15504,32741
03702,36976
26987,34438
36317,42941
42737,09893
13449,16788
34560,36609
T22SAK12,33321
39517,16326
29284,39848
T22VIK11,33162
220AAR32,33097
220AAR90,33163
220AAR90,33163
220AAR90,33163
220GHO71,33101
220SAK05,33259
220SAK13,33208
220SAK32,33056
220VER76,33030
T33DHAH06,33130
T33DHAH18,33026
25953,36952
29029,42860
18865,
2459,
41056,
14716,
7763,
2242,
26779,
327,
42222,
17175,
38362,
6540,
17175,
17175,
42100,
2924,
32585,
30107,
32585,
32585,
32585,
32585,
32585,
32585,
32585,
32585,
32585,
32585,
32585,
32585,
32585,
32585,
32585,
32585,
32585,
32585,
32585,
32585,
32585,
32585,
32585,
32585,
32585,
32585,
16309,
32585,
32585,
32585,
32585,
32585,
32585,
32585,
32585,
35199,
35199,
6728,
19700,19700
17175,
TRIPPED,42902
42222,
36775,
15582,
31163,
17175,
17175,
28168,
38362,
TRIPPED,32355
5508,
30526,
17175,
36135,
6728,
32585,
32585,
32585,
19721,
4226,
42410,
38681,
32585,
19721,
32585,
32585,
32585,
36775,
17175,
14450,
32585,
6728,
42526,
17175,
42100,
32585,
17175,
19749,
4251,
MADE,17175
5538,
N0,32585
34568,
29936,
30835,
17175,
5538,
32585,
5538,
25166,
5538,
36775,
40813,
32585,
32585,
32585,
16007,
17175,
35732,35732
32130,
19514,
GEAR,2924
GEAR,17665
GEAR,40984
GEAR,5538
32313,
12445,
37660,
15745,
37660,
37287,
35337,
4270,
38636,
26908,
36401,
36401,
38109,
OPENED,18035
38109,
18035,
4270,
37660,
36584,
37660,
40392,
2445,
16962,
17021,
43015,
29735,
29266,
29900,
17976,
38824,
41620,
12044,
26270,
16548,
27005,
42508,
38064,
12026,
41108,
15294,
34779,
16347,
26168,
38388,
25674,
11983,
,
15000,
17251,
18658,
,
2657,
5573,
6564,
40165,
25107,
42198,
13127,
25546,
6806,
42406,
30631,
12374,
16582,
25123,
2950,
19700,
35199,
19347,
28036,
17578,
12819,
26033,
220CHE11,
18701,
38791,
40984,
10217,
220AAR78,
34142,
40899,
09163,25590
613,39013
10570,10570
37023,
GEAR,GEAR
3116,
12221,
26033,
1515,
1515,
40939,
37481,25867
18826,
34678,
36235,
4994,
18635,
25588,
40293,
3123,
40150,
7835,
16946,34674
25791,
3110,
14720,40161
19583,
36637,4436
32863,
42451,
19334,18979
26984,
26032,
35567,
11992,34733
11992,34733
25085,26109
703,30135
NUMBER,25019
16866,25325
7096,40896
NO,40265
07138,28276
35377,
1316,
35372,
280,39013
13318,28276
00826,10758
30951,
36235,
7152,
39015,
40934,
3135,28674
14327,
14327,
14327,
14327,
30465,
35370,
11433,
40974,
42445,41911
38739,
26762,
29990,
41896,
41896,
10560,10560
25325,
34546,
40265,
25273,
18614,
40920,
34732,
4994,
GEAR,18616
12059,38740
26378,26378
40978,
3646,
34729,40090
25590,40285
29209,
37964,41753
36711,
5408,29559
14327,
39153,
17728,7822
39638,
6570,
34310,
1312,
15509,
26762,
30711,3119
25325,
25325,
25325,
14327,
25590,
14327,
220AAR78,
38731,
220VER98,
40165,ED
36235,
,
28490,
32558,
36700,
31447,
T22CHE03,
15777,26385
40888,
38205,
35860,
26772,
1537,
42509,3106
18097,
34577,3123
T22CHE07,
T22VIK07,
T22VIK02,
NO,NO
26093,35375
30465,
36806,32863
29655,
3121,
28583,18832
12887,26656
36328,35796
NO,41898
29321,
37966,41753
19822,
17011,40265
37010,
40921,
9745,37019
4433,
39141,
30486,
4991,
6533,39003
6533,39003
41583,
3121,
30671,
30951,
3713,
25592,
3713,
3713,
31447,
34395,31438
GEAR,30951
14327,
14327,
14324,
35800,
40718,
3130,
26657,9092
250,28195
26720,6528
3703,
3713,
MECHANISM,13529
17805,
35039,
34297,
40865,
429,MADE
6968,19581
12229,
2888,15451
2888,
15785,
25154,
34369,
28223,
37019,
4442,4991
3713,
3713,
19088,40865
30900,
14331,
3131,
,
12218,
40865,
40727,
GEAR,14428
25268,
14627,
19553,
40222,
40222,15451
34378,
40935,
30996,
32847,38233
3124,
AT,14704
11433,
13093,9283
NO,10222
3124,
12221,
35693,34560
09768,11883
3103,
3713,
36235,
41897,
3110,
25590,
26033,
3119,
9094,
9094,
105,
14327,
14327,
36700,
18097,
14327,
30671,
30956,
30951,
GEAR,30951
3713,
26717,
35878,
5361,9094
403,39605
403,39605
19581,
220VER52,
34352,31276
14637,GEAR
5802,29333
31903,02592
15670,15507
16413,NO
02686,02686
16402,16402
25522,26781
18713,28483
274,00274
15968,09175
6259,34136
25962,25961
17589,17589
11726,00250
18180,29562
6254,06254
17011,30736
13911,04070
30711,32931
15925,15925
19131,41898
18713,28483
4218,14453
GEAR,10864
35043,
34303,
35419,
28230,
32871,
26420,
26969,
27084,
28751,
26459,
11774,
10566,15422
,
14328,14328
33152,220VER32
33180,220VER90
33066,
33230,220GHO66
33070,33070
40516,
14425,14425
220VER71,
1102,10561
,
33328,41909
36189,33024
02897,MECHANISM
41904,41909
41904,41901
,
33055,25888
33095,26329
14428,14425
33287,40092
33061,
33192,3804
42445,33355
26718,
39415,
33112,
10566,25023
,
NO,25022
07380,233
NUMBER,NUMBER
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
220VER35,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
220AAR31,
,
,
220AAR51,
,
,
,
,
,
,
,
20T1,
,
14326,91
33184,
39024,
33205,
33003,
31090,33138
220VER59,
220CHE02,
220VER40,
,
,
220VER81,
220VER101,
220VER98,
220VER52,
220VER82,
220VER71,
,
220SAK43,
,
,
,
,
,
,
,
,
,
220SAK39,
,
,
,
,
,
,
,
,
,
,
,
33140,
,
,
220GHO58,
31277,
52,220VER52
220VER76,
220VER32,
220VER50,
3713,
26658,
10219,
04814,04644
41744,
25325,
3713,
37695,
04370,25023
9320,
25325,
11008,38730
34008,38750
00559,14331
14406,41254
26780,02161
28589,36235
15172,36248
16495,MECHANISM
25325,
26658,
14103,36700
40265,
36981,7293
31005,
26654,
14796,25184
3108,
17148,17147
11486,11488
26033,
38865,13238
06463,36176
26658,
14626,POSTION
40718,
28224,
34872,39065
22VER52,
25590,
39020,
26716,
14790,
26705,ED
T33DHAH18,33026
T33DHAOG711H20,33128
T33DHAOG7H05,33129
T33DHAOG8H04,33327
6258,ED
36930,ED
220AAR63,33178
12405,39294
16161,39293
42509,
3126,
14704,6014
4994,
25266,
12229,
18632,
26110,
1522,
25325,
25023,
31447,
36235,
25590,
25325,
3713,
36700,
220AAR103,
4440,
NO,35158
NO,26033
41717,
NO,3103
NO,DID
36700,
17805,
15582,11208
25890,
41897,
40023,
32357,3634
25158,
41853,
9094,
41897,
18629,
26033,
9283,09281
30681,
15737,15737
29330,
19357,
41403,
41403,
7343,
30334,
37287,
11505,
12445,
19357,
42198,
37616,
15320,
11078,
25886,
19645,ED
15114,ED
36347,
7135,ED
28402,
32835,
40631,
26776,ED
34648,ED
39671,ED
40427,ED
31606,ED
9162,ED
40801,ED
8665,ED
6448,ED
18658,ED
34779,ED
30509,ED
40706,ED
18658,ED
38824,ED
17974,ED
26168,ED
32363,ED
32363,ED
29163,ED
16143,ED
28805,ED
4135,ED
4203,ED
6844,ED
12044,ED
34779,ED
37674,ED
17976,ED
11575,ED
14273,ED
38064,ED
5705,ED
5573,ED
26168,ED
16493,ED
30150,ED
12026,ED
26064,ED
16143,ED
29163,ED
17974,ED
4135,ED
26347,ED
17256,ED
15169,ED
32363,ED
15000,ED
16143,ED
4135,ED
29116,ED
40957,ED
14273,ED
17974,ED
12042,ED
17974,ED
14273,ED
34779,ED
18658,ED
16143,ED
12649,ED
32314,ED
16493,ED
5573,ED
38585,ED
6871,ED
15293,ED
38064,ED
5705,ED
38824,ED
17976,ED
37138,ED
9165,ED
6843,ED
12649,ED
17251,ED
26064,ED
16347,ED
14362,ED
17461,ED
9806,ED
12044,ED
13148,
14564,ED
2866,ED
16692,
39175,ED
10133,ED
39175,ED
39183,ED
14564,ED
39175,ED
10133,ED
39183,ED
41464,ED
26168,ED
40956,ED
40706,ED
40957,ED
40706,ED
5650,ED
41737,ED
7224,ED
30790,ED
38303,ED
35317,ED
38300,ED
11534,ED
11892,ED
11317,
7187,ED
11726,ED
40480,ED
13420,ED
7187,ED
39291,ED
13420,ED
15231,ED
7807,ED
17292,ED
16941,ED
30631,ED
6648,ED
37543,ED
13746,
16531,
11854,
26808,
2611,
39956,
11854,
35775,ED
12733,ED
26702,ED
41385,ED
19279,ED
18275,ED
14165,ED
19809,ED
10967,ED
16025,ED
12733,ED
32808,ED
36012,ED
41826,ED
5972,ED
41826,ED
2496,ED
41367,ED
39910,ED
35273,ED
35199,ED
41367,
6863,ED
36347,
35775,
41691,
41826,
4329,
5972,
25215,
13557,ED
7787,ED
7787,
36436,
9104,ED
19644,
36329,
38466,
12733,
2029,
25980,ED
39672,ED
18820,
18820,ED
19518,ED
2304,
9081,
34963,
10967,
38566,
39951,
9105,
40057,ED
2029,
41562,ED
10034,ED
7557,ED
7357,ED
36143,ED
19693,ED
9106,ED
10034,ED
28148,
41561,ED
32985,ED
19644,ED
30930,ED
40960,ED
25530,
6635,ED
39953,ED
36143,ED
28271,ED
19644,ED
9081,ED
34963,ED
41562,ED
19518,ED
19645,ED
7360,
34319,ED
41677,ED
25980,ED
28148,ED
2010,ED
34124,ED
34347,
36012,ED
32808,ED
19040,ED
30930,ED
42262,ED
19809,ED
39910,ED
7506,ED
36347,ED
2029,ED
4329,ED
38466,ED
31580,ED
36329,ED
35199,ED
35199,
25886,31252
25886,12055
25886,12055
25886,31252
25886,12055
25886,12055
25886,9747
25886,9747
25886,31252
38322,ED
40339,ED
18596,ED
31018,ED
37153,ED
41317,ED
28731,ED
38453,ED
34264,ED
28940,ED
41782,ED
25263,ED
13782,ED
42508,ED
17004,ED
30339,ED
13690,ED
2657,ED
17008,ED
32517,ED
36635,ED
5928,ED
17310,ED
13143,ED
11269,ED
16498,ED
40657,ED
42229,ED
28388,ED
29605,ED
42201,ED
17883,ED
26955,ED
25426,ED
26908,ED
40192,ED
35765,ED
11272,ED
31767,ED
39907,ED
10843,ED
39189,ED
13221,ED
32420,ED
40252,ED
40176,ED
36184,ED
41706,ED
19167,ED
14207,ED
13784,ED
38150,ED
7741,ED
18882,ED
18840,ED
16829,ED
32177,ED
34331,ED
32884,ED
37327,ED
6564,ED
16526,ED
37850,ED
37329,ED
25318,ED
37890,ED
26106,ED
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
MECHANISM,35593
,
,
25401,FLASHOVER
1082,FLASHOVER
14327,
28696,POSITION
9061,
403,
41724,
09164,14361
19821,
13806,13699
13806,13699
FAILED,3110
30893,NO
3126,
GEAR,1510
220AAR52,
T33BORF7,
34544,
31480,
34429,
220VER87,
25590,
5495,ED
9165,ED
9165,ED
39887,
17021,ED
28350,
34860,
42129,ED
11239,ED
7096,ED
18592,
15107,ED
40064,ED
32054,
16381,ED
25555,ED
32055,32057
40484,ED
18840,ED
5495,ED
35219,ED
15107,15107
16649,ED
,
40340,ED
38401,ED
10772,ED
5162,ED
37872,ED
38033,ED
35600,
MADE,38416
NO,28065
36838,ED
37850,ED
42129,ED
39998,
15845,ED
37873,
16087,ED
38802,
40191,ED
29424,
6959,
ING,13376
37104,ED
40385,ED
35670,ED
34036,ED
12502,ED
264,ED
40214,ED
13369,ED
18840,ED
13875,ED
37444,ED
18674,
2128,
MADE,10200
27078,ED
5200,ED
16342,ED
38136,ED
38136,
38136,ED
14236,ED
40916,ED
11854,ED
32600,ED
5338,ED
38278,ED
1722,ED
26057,ED
26057,ED
17952,ED
42868,ED
15591,
41906,ED
13806,ED
38856,ED
37674,ED
37093,ED
15766,
17527,ED
34672,
42542,ED
,
37621,
38201,
11203,11203
MALOPERATED,14180
MALOPERATED,5586
35441,ED
NO,19043
42548,
36692,
40716,
16526,
41737,ED
12856,
11491,11491
12934,
NO,4165
42230,
42753,0
42129,
NO,41164
4370,4370
39057,
25357,
42484,
26573,
38081,
,
33043,33043
38109,
36925,
19470,
14174,
26910,
5678,ED
9087,ED
34020,ED
38923,
41760,
41093,
38201,
40792,
7591,
7343,
41883,
12705,ED
42545,
38064,
38064,
38201,
37936,
40223,
35265,
536,
NO,28036
,
6820,
12881,ED
42753,0
6463,6463
11551,
16137,
39076,
6991,
BY,4317
GOT,36945
GOT,41261
GOT,17416
26717,26718
35302,
12593,
37660,
38955,
40054,
NO,30368
41237,
7438,
NO,NO
6365,
38670,
38064,
40392,
36925,
41883,
39142,
GEAR,
37959,
29530,
32429,32429
37945,
34730,
35879,
,
18811,
26978,
26392,
35879,
18646,
3129,
3129,
3129,
28230,
,
33011,
,
NUMBER,33156
,
,
,
38990,
,
,
,
09526,07077
,
,
26657,
26720,26718
02587,28194
,
MCB,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
MCB,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
40086,
17519,
18674,
10139,
16420,
38636,
16420,
4270,
4270,
38388,
42498,
40657,
43015,
41291,
38109,
18674,
16420,
11191,
5812,
25169,
16420,
11503,
16420,
10852,
17502,
29266,
29863,
13065,
26591,
12445,
38636,
9583,
34954,
16348,
42266,
40208,
