SOURCE_SWITCH_ID,DESTINATION_SWITCH_ID,MEASUREDLENGTH,PATH,CABLETYPE,NUMBEROFCORES,ARMOURED,NEUTRALMATERIAL,CABLEID,CABLECONDUCTORMATERIAL,DIVISIONCODE,ZONECODE,REMARKS,SOURCE_SS,DESTINATION_SS,NO_OF_SEGMENT,SWNO,COMMISSIONEDDATE,VOLTAGE,VAR_Month_01,VAR_Month_02,VAR_Month_03,VAR_Month_04,VAR_Month_05,VAR_Month_06,VAR_Month_07,VAR_Month_08,VAR_Month_09,VAR_Month_10,VAR_Month_11,VAR_Month_12,CYCLE_Month_01,CYCLE_Month_02,CYCLE_Month_03,CYCLE_Month_04,CYCLE_Month_05,CYCLE_Month_06,CYCLE_Month_07,CYCLE_Month_08,CYCLE_Month_09,CYCLE_Month_10,CYCLE_Month_11,CYCLE_Month_12
220SAK13,33208,6267.238,JT.NO.01 -> JT.NO.01 → JT.NO.02 -> JT.NO.02 → JT.NO.03 -> JT.NO.03 → JT.NO.03A -> JT.NO.03A → JT.NO.03B -> JT.NO.03B → JT.NO.03C -> JT.NO.03C → JT.NO.03D -> JT.NO.03D → JT.NO.04 -> JT.NO.04 → JT.NO.05 -> JT.NO.05 → JT.NO.06 -> JT.NO.06 → JT.NO.06A -> JT.NO.06A → JT.NO.07 -> JT.NO.06B → JT.NO.07A -> JT.NO.07 → JT.NO.06B -> JT.NO.07 → JT.NO.8B -> JT.NO.09 → JT.NO.10 -> JT.NO.10 → JT.NO.11 -> JT.NO.11 → JT.NO.11A -> JT.NO.11A → JT.NO.12 -> JT.NO.12 → JT.NO.13 -> JT.NO.13 → JT.NO.13A -> JT.NO.13A → JT.NO.13B -> JT.NO.13B → JT.NO.14 -> JT.NO.14 → JT.NO.14A -> JT.NO.14A → JT.NO.15 -> JT.NO.15 → JT.NO.16 -> JT.NO.16 → JT.NO.17 -> JT.NO.17 → JT.NO.18 -> JT.NO.18 → JT.NO.19 -> JT.NO.19 → JT.NO.20 -> JT.NO.20 → JT.NO.21 -> JT.NO.21 → JT.NO.22 -> JT.NO.22 → JT.NO.23 -> JT.NO.23 → JT.NO.24 -> JT.NO.24 → JT.NO.25 -> JT.NO.25 → JT.NO.25A -> JT.NO.25A → JT.NO.25B -> JT.NO.25B → JT.NO.26 -> JT.NO.26 → JT.NO.26A -> JT.NO.26A → JT.NO.26B -> JT.NO.26B → JT.NO.26C -> JT.NO.26C → JT.NO.26D -> JT.NO.26D → JT.NO.27 -> JT.NO.27 → JT.NO.27A -> JT.NO.27A → JT.NO.28 -> JT.NO.28 → JT.NO.28A -> JT.NO.28A → JT.NO.28B -> JT.NO.28B → JT.NO.28C -> JT.NO.28C → JT.NO.28D -> JT.NO.28D → JT.NO.28E -> JT.NO.28E → JT.NO.29 -> JT.NO.29 → JT.NO.29A -> JT.NO.29A → JT.NO.30 -> JT.NO.30 → JT.NO.31 -> JT.NO.31 → JT.NO.32 -> JT.NO.32 → JT.NO.33 -> JT.NO.33 → JT.NO.34 -> JT.NO.34 → JT.NO.34A -> JT.NO.34A → JT.NO.35 -> JT.NO.35 → JT.NO.36 -> JT.NO.36 → JT.NO.37 -> JT.NO.37 → JT.NO.37A -> JT.NO.37A → JT.NO.37B -> JT.NO.37B → JT.NO.38 -> JT.NO.38 → SWNO_33208 -> JT.NO.8A → JT.NO.09 -> JT.NO.8B → JT.NO.8A,XLPE,3.0,Y,AL,HT33KV6908561L2V,AL,6000.0,6062,,220kV SAKI REC-STN,MMRDA REC-STN,67,33208,2014-09-18,33KV,83.333,97.655,94.645,110.552,121.000,104.400,28.533,53.059,81.130,95.467,74.286,67.467,4.000,4.000,4.000,4.000,3.000,4.000,2.000,2.000,3.000,5.000,4.000,5.000
220SAK17,33370,1701.387,SWNO_220SAK17 → SWNO_33370,OIL,3.0,Y,AL,HT33KV6908561MK9,AL,6000.0,6062,,220kV SAKI REC-STN,NETMAGIC DC-9 NO 2 BUS 1 DSS,1,33370,2023-09-29,33KV,6.270,6.530,6.550,8.590,4.000,5.700,5.690,5.870,4.940,6.810,5.912,6.454,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
220SAK19,33009,3504.038,JT.NO.05 -> JT.NO.05 → JT.NO.06 -> JT.NO.06 → JT.NO.07 -> JT.NO.07 → JT.NO.08 -> JT.NO.14 → JT.NO.15 -> JT.NO.15 → JT.NO.16 -> JT.NO.16 → JT.NO.17 -> JT.NO.17 → JT.NO.18 -> JT.NO.18 → JT.NO.19 -> JT.NO.19 → JT.NO.20 -> JT.NO.20 → JT.NO.21 -> JT.NO.21 → JT.NO.21A -> JT.NO.21A → JT.NO.22 -> JT.NO.22 → JT.NO.23 -> JT.NO.23 → JT.NO.24 -> JT.NO.24 → JT.NO.25 -> JT.NO.25 → JT.NO.26 -> JT.NO.26 → JT.NO.27 -> JT.NO.27 → JT.NO.28 -> JT.NO.28 → JT.NO.29 -> JT.NO.29 → JT.NO.30 -> JT.NO.30 → JT.NO.31 -> JT.NO.31 -> SWNO_220SAK29 → JT.NO.14,XLPE,3.0,Y,AL,HT33KV6908545471,AL,6000.0,6062,ABANDONED,220kV SAKI REC-STN,KURLA REC-STN,24,33009,2022-11-02,33KV,74.021,64.491,69.922,117.305,84.691,68.501,20.449,29.929,63.284,65.099,63.140,56.071,0.000,0.000,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
220SAK24,33166,6115.291,JT.NO.01 → JT.NO.02 -> JT.NO.02 → JT.NO.03 -> JT.NO.03 → JT.NO.04 -> JT.NO.04 → JT.NO.04A -> JT.NO.04A → JT.NO.05 -> JT.NO.05 → JT.NO.06 -> JT.NO.06 → JT.NO.07 -> JT.NO.07 → JT.NO.08 -> JT.NO.08 → JT.NO.08A -> JT.NO.08A → JT.NO.09 -> JT.NO.09 → JT.NO.09A -> JT.NO.09A → JT.NO.10 -> JT.NO.10 → JT.NO.11 -> JT.NO.11 → JT.NO.12 -> JT.NO.12 → JT.NO.13 -> JT.NO.13 → JT.NO.14 -> JT.NO.14 → JT.NO.15 -> JT.NO.15 → JT.NO.16 -> JT.NO.16 → JT.NO.17 -> JT.NO.17 → JT.NO.18 -> JT.NO.18 → JT.NO.19 -> JT.NO.19 → JT.NO.19A -> JT.NO.19A → JT.NO.19B -> JT.NO.19B → JT.NO.19C -> JT.NO.20 → JT.NO.21 -> JT.NO.21 → JT.NO.22 -> JT.NO.22 → JT.NO.22A -> JT.NO.22A → JT.NO.23 -> JT.NO.23 → JT.NO.24 -> JT.NO.24 → JT.NO.25 -> JT.NO.25 → JT.NO.26 -> JT.NO.26 → JT.NO.27 -> JT.NO.27 → JT.NO.28 -> JT.NO.28 → JT.NO.29 -> JT.NO.29 → JT.NO.30 -> JT.NO.30 → JT.NO.31 -> JT.NO.31 → JT.NO.32 -> JT.NO.32 → JT.NO.33 -> JT.NO.33 → JT.NO.34 -> JT.NO.34 → JT.NO.34A -> JT.NO.34 → JT.NO.35 -> JT.NO.35 → JT.NO.36 -> JT.NO.36 → JT.NO.37 -> JT.NO.37 → SWNO_33166 -> SWNO_220SAK24 → JT.NO.01 -> SWNO_220SAK24 → JT.NO.21A,XLPE,3.0,Y,AL,,AL,6000.0,6062,,220kV SAKI REC-STN,SWAN MILL REC-STN,46,33166,,33KV,75.816,76.713,75.618,68.861,70.148,60.185,17.498,30.524,57.772,62.958,66.469,51.342,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
220SAK26,33376,815.681,JT.NO.11 → JT.NO.11A -> JT.NO.11A → SWNO_33376 -> JT.NO.12 → JT.NO.11 -> JT.NO.13 → JT.NO.12 -> JT.NO.14 → JT.NO.13 -> JT.NO.15 → JT.NO.14 -> JT.NO.15A → JT.NO.15 -> SWNO_220SAK26 → JT.NO.15A,XLPE,3.0,Y,AL,,AL,6000.0,6062,,220kV SAKI REC-STN,MAROL REC-STN,8,33376,2024-03-15,,,,,,,,,,,,,,,,,,,,,,,,,
220SAK28,33006,2690.973,JT.NO.14A → JT.NO.15 -> JT.NO.15 → JT.NO.16 -> JT.NO.16 → JT.NO.17 -> JT.NO.17 → JT.NO.18 -> JT.NO.19 → JT.NO.20 -> JT.NO.20 → JT.NO.21 -> JT.NO.21 → JT.NO.22 -> JT.NO.22 → JT.NO.23 -> JT.NO.23 → JT.NO.24 -> JT.NO.24 → JT.NO.25 -> JT.NO.25 → JT.NO.26 -> JT.NO.26 → JT.NO.27 -> JT.NO.27 → JT.NO.28 -> JT.NO.28 → JT.NO.29 -> JT.NO.29 → JT.NO.29A -> JT.NO.29A → JT.NO.29B -> JT.NO.29B → JT.NO.30 -> JT.NO.30 → JT.NO.31 -> JT.NO.31 -> SWNO_220SAK28 → JT.NO.14A,XLPE,3.0,Y,AL,,AL,6000.0,6062,,220kV SAKI REC-STN,KURLA REC-STN,22,33006,2022-11-02,33KV,69.265,74.564,116.018,70.406,70.011,58.792,26.512,24.275,47.917,43.485,42.578,42.578,1.000,1.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000
220SAK32,33056,5277.172,JT.NO.20 → JT.NO.20A -> JT.NO.20A → JT.NO.21 -> JT.NO.20B -> JT.NO.20B → JT.NO.20 -> JT.NO.21 → JT.NO.22 -> JT.NO.22 → JT.NO.23 -> JT.NO.23 → JT.NO.24 -> JT.NO.24 → JT.NO.25A -> JT.NO.25 → JT.NO.26 -> JT.NO.25A → JT.NO.25 -> JT.NO.26 → JT.NO.27 -> JT.NO.27 → JT.NO.28 -> JT.NO.28 → JT.NO.29 -> JT.NO.29 → JT.NO.30 -> JT.NO.30 → JT.NO.31A -> JT.NO.31A → JT.NO.31B -> JT.NO.31B → JT.NO.32 -> JT.NO.32 → JT.NO.33 -> JT.NO.33 → JT.NO.34 -> JT.NO.34 → JT.NO.35 -> JT.NO.35 → JT.NO.36 -> JT.NO.36 → JT.NO.36A -> JT.NO.36A → JT.NO.36B -> JT.NO.36B → JT.NO.37 -> JT.NO.37 → JT.NO.38 -> JT.NO.38 → JT.NO.38A -> JT.NO.38A → JT.NO.38B -> JT.NO.38B → JT.NO.38C -> JT.NO.38C → JT.NO.39 -> JT.NO.39 → JT.NO.39D -> JT.NO.39A → JT.NO.40 -> JT.NO.40 → JT.NO.41 -> JT.NO.41 → JT.NO.42 -> JT.NO.42 → JT.NO.43 -> JT.NO.43 → JT.NO.44A -> JT.NO.44A → JT.NO.44B -> JT.NO.44B → JT.NO.45 -> JT.NO.45 → JT.NO.46 -> JT.NO.46 → JT.NO.47 -> JT.NO.47 → SWNO_33056,XLPE,3.0,Y,AL,HT33KV6908561MK9,AL,6000.0,6062,,220kV SAKI REC-STN,KALINA REC-STN,40,33056,2014-09-18,33KV,42.272,60.354,55.070,70.476,85.708,58.544,16.664,26.425,48.686,57.588,57.186,46.032,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000
220SAK35,33156,4838.998,JT.NO.39 → JT.NO.39A -> JT.NO.39A → JT.NO.39B -> JT.NO.39B → JT.NO.39C -> JT.NO.39C → JT.NO.39D -> JT.NO.39D → JT.NO.39E -> JT.NO.39E → JT.NO.39F -> JT.NO.39F → JT.NO.39G -> JT.NO.39G → JT.NO.39H -> JT.NO.39H → JT.NO.39J -> JT.NO.39J → JT.NO.39K -> JT.NO.39K → JT.NO.39M -> JT.NO.39M → JT.NO.39N -> JT.NO.39N → JT.NO.39P -> JT.NO.39P → JT.NO.40 -> JT.NO.40 → JT.NO.40A -> JT.NO.40A → JT.NO.40B -> JT.NO.40B → JT.NO.40C -> JT.NO.40C → JT.NO.40D -> JT.NO.40D → JT.NO.40E -> JT.NO.40E → JT.NO.40F -> JT.NO.40F → JT.NO.40G -> JT.NO.40G → JT.NO.40H -> JT.NO.40H → JT.NO.40J -> JT.NO.40J → JT.NO.40K -> JT.NO.40K → JT.NO.40M -> JT.NO.40M → JT.NO.40N -> JT.NO.40N → JT.NO.41 -> JT.NO.41 → JT.NO.41A -> JT.NO.41A → JT.NO.41B -> JT.NO.41B → JT.NO.41C -> JT.NO.41C → JT.NO.41D -> JT.NO.41D → JT.NO.41E -> JT.NO.41E → JT.NO.41F -> JT.NO.41F → SWNO_33156 -> SWNO_220SAK35 → JT.NO.39,XLPE,3.0,Y,AL,HT33KV6908554945,AL,6000.0,6062,POTHEAD,220kV SAKI REC-STN,KOHINOOR RECEIVING STATION,36,33156,2022-03-25,33KV,66.266,68.930,64.531,69.146,75.196,66.112,16.558,31.058,57.352,58.530,55.167,58.459,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
220SAK41,33127,1061.202,JT.NO.19 → JT.NO.19A -> JT.NO.19A → JT.NO.20 -> JT.NO.20 → JT.NO.21 -> JT.NO.20 → SWNO_33127 -> JT.NO.21 → JT.NO.22 -> SWNO_220SAK41 → JT.NO.19,XLPE,3.0,Y,AL,,AL,6000.0,6062,,220kV SAKI REC-STN,VIHAR RD. REC-STN,7,33127,,33KV,29.504,32.601,16.399,20.497,22.300,26.588,11.913,6.137,12.468,14.029,20.365,13.981,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
220SAK42,33081,3018.965,JT.NO.01 → JT.NO.02 -> JT.NO.02 → JT.NO.03 -> JT.NO.03 → JT.NO.03A -> JT.NO.03A → JT.NO.04 -> JT.NO.04 → JT.NO.05 -> JT.NO.05 → JT.NO.06 -> JT.NO.06 → JT.NO.07 -> JT.NO.07 → JT.NO.08 -> JT.NO.08 → JT.NO.09 -> JT.NO.09 → JT.NO.10 -> JT.NO.1 -> JT.NO.10 → JT.NO.11 -> JT.NO.11 → JT.NO.12 -> JT.NO.12 → JT.NO.13 -> JT.NO.13 → JT.NO.14 -> JT.NO.14 → JT.NO.15 -> JT.NO.15 → JT.NO.16 -> JT.NO.16 → JT.NO.17 -> JT.NO.17 → JT.NO.18 -> JT.NO.18 → JT.NO.19 -> JT.NO.19 → JT.NO.20 -> JT.NO.20 → JT.NO.21 -> JT.NO.21 → JT.NO.22,XLPE,3.0,Y,AL,,AL,6000.0,6062,POTHEAD,220kV SAKI REC-STN,KALANAGAR REC-STN,23,33081,2009-03-12,33KV,30.495,20.037,36.940,36.490,59.617,32.032,8.907,13.696,17.916,25.323,12.992,6.146,1.000,3.000,3.000,2.000,3.000,0.000,1.000,2.000,2.000,2.000,1.000,3.000
220SAK42,33346,1848.700,JT.NO.01 → JT.NO.02 -> JT.NO.02 → JT.NO.03 -> JT.NO.03 → JT.NO.04 -> JT.NO.04 → JT.NO.5 -> JT.NO.05 → JT.NO.06 -> JT.NO.06 → JT.NO.06B -> JT.NO.06A → JT.NO.07 -> JT.NO.06B → JT.NO.06A -> JT.NO.07 → JT.NO.08 -> JT.NO.08 → JT.NO.09 -> JT.NO.09 → SWNO_33346 -> SWNO_220SAK42 → JT.NO.01,XLPE,3.0,Y,AL,,AL,2000.0,6062,,220kV SAKI REC-STN,MIAL T-2 DSS REC-STN,12,33346,2022-06-10,33KV,53.466,35.512,53.064,50.538,60.661,59.354,7.778,38.716,34.036,29.227,46.572,72.792,2.000,0.000,2.000,1.000,3.000,1.000,0.000,2.000,0.000,0.000,2.000,5.000
220SAK43,33269,5917.592,JT.NO.21 → JT.NO.22 -> JT.NO.21A -> JT.NO.21A → JT.NO.21 -> JT.NO.22 → JT.NO.23 -> JT.NO.23 → JT.NO.24 -> JT.NO.24 → JT.NO.25 -> JT.NO.25 → JT.NO.25A -> JT.NO.25A → JT.NO.26 -> JT.NO.26 → JT.NO.27 -> JT.NO.27 → JT.NO.27A -> JT.NO.27A → JT.NO.27B -> JT.NO.27B → JT.NO.28 -> JT.NO.28 → JT.NO.29 -> JT.NO.29 → JT.NO.30 -> JT.NO.30 → JT.NO.31 -> JT.NO.31 → JT.NO.32 -> JT.NO.32 → JT.NO.32A -> JT.NO.32A → JT.NO.33 -> JT.NO.33 → JT.NO.34 -> JT.NO.34 → JT.NO.35 -> JT.NO.35 → JT.NO.36 -> JT.NO.36 → JT.NO.37 -> JT.NO.37 → JT.NO.38 -> JT.NO.38 → JT.NO.39 -> JT.NO.39 → JT.NO.40 -> JT.NO.40 → JT.NO.40A -> JT.NO.40A → JT.NO.41 -> JT.NO.41 → JT.NO.41A -> JT.NO.41 → JT.NO.42 -> JT.NO.42 → JT.NO.42A -> JT.NO.42A → JT.NO.42B -> JT.NO.42B → JT.NO.43 -> JT.NO.43 → JT.NO.44 -> JT.NO.44 → JT.NO.45 -> JT.NO.45 → JT.NO.46 -> JT.NO.46 → JT.NO.47 -> JT.NO.47 → JT.NO.48 -> JT.NO.48 → JT.NO.49 -> JT.NO.49 → JT.NO.50 -> JT.NO.50 → JT.NO.51 -> JT.NO.51 → JT.NO.52 -> JT.NO.52 → JT.NO.53 -> JT.NO.53 → SWNO_33269,XLPE,3.0,Y,AL,HT33KV6908554949,AL,6000.0,6062,,220kV SAKI REC-STN,RIL REC-STN,43,33269,2014-12-15,33KV,1.700,1.417,0.667,1.400,1.412,3.750,5.600,2.500,1.500,2.000,5.385,12.667,1.000,0.000,1.000,0.000,1.000,3.000,0.000,0.000,0.000,0.000,0.000,2.000
220VER08,33030,1667.000,JT.NO.09 → JT.NO.10 -> JT.NO.10 → JT.NO.10A -> JT.NO.10A → JT.NO.11 -> JT.NO.11 → JT.NO.12 -> JT.NO.12 → JT.NO.13 -> JT.NO.13 → JT.NO.14 -> JT.NO.14 → JT.NO.15A -> JT.NO.15 → JT.NO.16 -> JT.NO.15A → JT.NO.15 -> JT.NO.16 → JT.NO.16A -> JT.NO.16A → JT.NO.16B -> JT.NO.16B → JT.NO.17 -> JT.NO.17 → JT.NO.18 -> JT.NO.18 → JT.NO.18A -> JT.NO.18A → JT.NO.19,XLPE,3.0,Y,AL,HT33KV6908546678,AL,2000.0,2022,CABLEFAULT,220kV VERSOVA REC-STN,ANDHERI REC-STN,15,33030,2015-02-02,33KV,77.457,82.140,68.308,90.477,79.230,72.906,18.036,32.970,58.731,64.563,54.075,57.850,0.000,1.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000
220VER101,33020,7450.603,220kV VERSOVA REC-STN TO CHINCHBUNDER REC-STN (JTNO.01 TO JTNO.01A) -> 220kV VERSOVA REC-STN TO CHINCHBUNDER REC-STN (JTNO.01A TO JTNO.02) -> 220kV VERSOVA REC-STN TO CHINCHBUNDER REC-STN (JTNO.02 TO JTNO.03) -> 220kV VERSOVA REC-STN TO CHINCHBUNDER REC-STN (JTNO.03 TO JTNO.04) -> 220kV VERSOVA REC-STN TO CHINCHBUNDER REC-STN (JTNO.04 TO JTNO.05) -> 220kV VERSOVA REC-STN TO CHINCHBUNDER REC-STN (JTNO.05 TO JTNO.06) -> 220kV VERSOVA REC-STN TO CHINCHBUNDER REC-STN (JTNO.06 TO JTNO.07) -> 220kV VERSOVA REC-STN TO CHINCHBUNDER REC-STN (JTNO.07 TO JTNO.08) -> 220kV VERSOVA REC-STN TO CHINCHBUNDER REC-STN (JTNO.08 TO JTNO.09) -> 220kV VERSOVA REC-STN TO CHINCHBUNDER REC-STN (JTNO.09 TO JTNO.10) -> 220kV VERSOVA REC-STN TO CHINCHBUNDER REC-STN (JTNO.10 TO JTNO.11) -> 220kV VERSOVA REC-STN TO CHINCHBUNDER REC-STN (JTNO.11 TO JTNO.12) -> 220kV VERSOVA REC-STN TO CHINCHBUNDER REC-STN (JTNO.12 TO JTNO.13) -> 220kV VERSOVA REC-STN TO CHINCHBUNDER REC-STN (JTNO.14A TO JTNO.15) -> 220kV VERSOVA REC-STN TO CHINCHBUNDER REC-STN (JTNO.15 TO JTNO.16) -> 220kV VERSOVA REC-STN TO CHINCHBUNDER REC-STN (JTNO.16 TO JTNO.16A) -> 220kV VERSOVA REC-STN TO CHINCHBUNDER REC-STN (JTNO.16A TO JTNO.17) -> 220kV VERSOVA REC-STN TO CHINCHBUNDER REC-STN (JTNO.17 TO JTNO.18) -> 220kV VERSOVA REC-STN TO CHINCHBUNDER REC-STN (JTNO.18 TO JTNO.19) -> 220kV VERSOVA REC-STN TO CHINCHBUNDER REC-STN (JTNO.19 TO JTNO.20) -> 220kV VERSOVA REC-STN TO CHINCHBUNDER REC-STN (JTNO.20 TO JTNO.21) -> 220kV VERSOVA REC-STN TO CHINCHBUNDER REC-STN (JTNO.21 TO JTNO.22) -> 220kV VERSOVA REC-STN TO CHINCHBUNDER REC-STN (JTNO.22 TO JTNO.23) -> 220kV VERSOVA REC-STN TO CHINCHBUNDER REC-STN (JTNO.23 TO JTNO.23A) -> 220kV VERSOVA REC-STN TO CHINCHBUNDER REC-STN (JTNO.23A TO JTNO.23G) -> 220kV VERSOVA REC-STN TO CHINCHBUNDER REC-STN (JTNO.23B TO JTNO.23C) -> 220kV VERSOVA REC-STN TO CHINCHBUNDER REC-STN (JTNO.23C TO JTNO.23D) -> 220kV VERSOVA REC-STN TO CHINCHBUNDER REC-STN (JTNO.23D TO JTNO.23F) -> 220kV VERSOVA REC-STN TO CHINCHBUNDER REC-STN (JTNO.23E TO JTNO.24) -> 220kV VERSOVA REC-STN TO CHINCHBUNDER REC-STN (JTNO.23F OT JTNO.23E) -> 220kV VERSOVA REC-STN TO CHINCHBUNDER REC-STN (JTNO.23G TO JTNO.23B) -> 220kV VERSOVA REC-STN TO CHINCHBUNDER REC-STN (JTNO.24 TO JTNO.25) -> 220kV VERSOVA REC-STN TO CHINCHBUNDER REC-STN (JTNO.25 TO JTNO.26) -> 220kV VERSOVA REC-STN TO CHINCHBUNDER REC-STN (JTNO.26 TO JTNO.26A) -> 220kV VERSOVA REC-STN TO CHINCHBUNDER REC-STN (JTNO.26A TO JTNO.27) -> 220kV VERSOVA REC-STN TO CHINCHBUNDER REC-STN (JTNO.27 TO JTNO.28) -> 220kV VERSOVA REC-STN TO CHINCHBUNDER REC-STN (JTNO.28 TO JTNO.29) -> 220kV VERSOVA REC-STN TO CHINCHBUNDER REC-STN (JTNO.29 TO JTNO.29A) -> 220kV VERSOVA REC-STN TO CHINCHBUNDER REC-STN (JTNO.29A TO JTNO.30) -> 220kV VERSOVA REC-STN TO CHINCHBUNDER REC-STN (JTNO.30 TO JTNO.30A) -> 220kV VERSOVA REC-STN TO CHINCHBUNDER REC-STN (JTNO.30A TO JTNO.30B) -> 220kV VERSOVA REC-STN TO CHINCHBUNDER REC-STN (JTNO.30B TO JTNO.31) -> SWNO_220VER101 -> SWNO_33020,XLPE,3.0,Y,AL,HT33KV6908556073,AL,2000.0,2022,,220kV VERSOVA REC-STN,CHINCH BUNDER REC-STN,46,33020,2022-12-02,33KV,115.275,128.889,132.966,158.335,156.803,131.682,33.204,71.410,108.310,111.956,109.992,91.564,1.000,1.000,1.000,2.000,0.000,0.000,0.000,1.000,1.000,2.000,1.000,2.000
220VER31,33104,10477.037,JT.NO.01 → JT.NO.02 -> JT.NO.02 → JT.NO.03 -> JT.NO.03 → JT.NO.04 -> JT.NO.04 → JT.NO.05 -> JT.NO.05 → JT.NO.06 -> JT.NO.06 → JT.NO.07 -> JT.NO.07 → JT.NO.08 -> JT.NO.08 → JT.NO.09 -> JT.NO.09 → JT.NO.10 -> JT.NO.10 → JT.NO.11 -> JT.NO.11 → JT.NO.12 -> JT.NO.12 → JT.NO.12A -> JT.NO.12A → JT.NO.13 -> JT.NO.13 → JT.NO.13B -> JT.NO.13A → JT.NO.14 -> JT.NO.13B → JT.NO.13A -> JT.NO.14 → JT.NO.14A -> JT.NO.14 → JT.NO.15A -> JT.NO.15A → JT.NO.15B -> JT.NO.15B → JT.NO.15C -> JT.NO.15C → JT.NO.16 -> JT.NO.16 → JT.NO.17 -> JT.NO.17 → JT.NO.17A -> JT.NO.17A → JT.NO.18 -> JT.NO.18 → JT.NO.18A -> JT.NO.18A → JT.NO.19 -> JT.NO.19 → JT.NO.19A -> JT.NO.19A → JT.NO.20 -> JT.NO.20 → JT.NO.21 -> JT.NO.21 → JT.NO.22 -> JT.NO.22 → JT.NO.22A -> JT.NO.22A → JT.NO.22B -> JT.NO.22B → JT.NO.23 -> JT.NO.23 → JT.NO.23A -> JT.NO.23A → JT.NO.23B -> JT.NO.23B → JT.NO.24 -> JT.NO.24 → JT.NO.25 -> JT.NO.25 → JT.NO.26 -> JT.NO.26 → JT.NO.27 -> JT.NO.27 → JT.NO.27A -> JT.NO.27A → JT.NO.27B -> JT.NO.27B → JT.NO.28 -> JT.NO.28 → JT.NO.29 -> JT.NO.29 → JT.NO.30 -> JT.NO.30 → JT.NO.31 -> JT.NO.31 → JT.NO.32 -> JT.NO.32 → JT.NO.33 -> JT.NO.33 → JT.NO.34 -> JT.NO.34 → JT.NO.34A -> JT.NO.34A → JT.NO.34B -> JT.NO.34B → JT.NO.35 -> JT.NO.35 → JT.NO.36 -> JT.NO.36 → JT.NO.36A -> JT.NO.36A → JT.NO.36B -> JT.NO.36B → JT.NO.37 -> JT.NO.37 → JT.NO.38C -> JT.NO.38 → JT.NO.39 -> JT.NO.38A → JT.NO.38 -> JT.NO.38B → JT.NO.38A -> JT.NO.38C → JT.NO.38B -> JT.NO.39 → JT.NO.40 -> JT.NO.40 → JT.NO.40A -> JT.NO.40A → JT.NO.41 -> JT.NO.41 → JT.NO.41A -> JT.NO.41A → JT.NO.42 -> JT.NO.42 → JT.NO.43 -> JT.NO.43 → JT.NO.44 -> JT.NO.44 → JT.NO.45 -> JT.NO.45 → JT.NO.46 -> JT.NO.46 → JT.NO.47 -> JT.NO.47 → JT.NO.47A -> JT.NO.47A → JT.NO.48 -> JT.NO.47B → JT.NO.47C -> JT.NO.48 → JT.NO.48A -> JT.NO.48A → JT.NO.48B -> JT.NO.48B → JT.NO.49 -> JT.NO.49 → JT.NO.50 -> JT.NO.50 → JT.NO.51 -> JT.NO.51 → JT.NO.52 -> JT.NO.52 → JT.NO.53 -> JT.NO.53 → JT.NO.54 -> JT.NO.54 → JT.NO.55 -> JT.NO.55 → JT.NO.56 -> JT.NO.56 → SWNO_33104 -> SWNO_220VER31 → JT.NO.01,XLPE,3.0,Y,AL,HT33KV6908561O3J,AL,1000.0,1012,,220kV VERSOVA REC-STN,SARASWATI RD. REC-STN,86,33104,2010-05-31,33KV,93.785,102.968,93.525,84.617,98.681,83.667,23.625,41.486,63.332,75.460,62.730,58.913,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000
